"ActorVial","Prioridad","COD","CONCESION","CORREDOR","ENTIDAD","IDPROY","ID_MT","CodVia","CodPRi","CodPRf","CodSegPRi","CodSegPRf","PasoUrbano","Xi","Yi","Xf","Yf","Shape_Leng"
"Todos","251","9,572","Ruta del Sol 3","Bosconia-Valledupar","ANI","106","3G012","8003","25","26","800325","800326","1","-73.8822037282","9.97659739161","-73.8862987527","9.97306572485","607.836397527"
"Todos","252","38,405",,"Pasto-Popayán","INVIAS-OTROS","3","0","2503","81","82","250381","250382","0","-76.7491262891","2.26057122675","-76.7557599434","2.25790487641","950.738947345"
"Todos","253","9,620",,,"INVIAS-OTROS","1,261","0","4901","94","95","490194","490195","1","-73.2446322085","10.0314876633","-73.2435356809","10.0288940342","317.891147565"
"Todos","254","24,935",,"Villeta-Honda","INVIAS-OTROS","121","0","5008","17","18","500817","500818","0","-74.650329592","5.16881753017","-74.651482695","5.16069668836","957.886184122"
"Todos","255","24,126","Autopista Conexión Pacífico 3","Manizales-La Felisa","ANI","156","4G004","50CL02","15","16","50CL0215","50CL0216","0","-75.6394410788","5.2020964704","-75.6455863609","5.19671049791","977.896984599"
"Todos","256","39,669",,"Tumaco-Pedregal","INVIAS-OTROS","55","0","1001","25","26","100125","100126","0","-78.7439616992","1.65573986663","-78.7398648375","1.64792399806","983.188652479"
"Todos","257","19,382","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","7","8","60047","60048","0","-75.5151001903","6.32796112575","-75.5090313836","6.32310106481","990.703262366"
"Todos","258","26,048","Bogotá – La Vega – Villeta (BVLPV)","Bogotá - Villeta","ANI","120","1G002","5008","69","70","500869","500870","0","-74.4547124149","5.0387808375","-74.4520336607","5.04656012036","1,002.39567854999"
"Todos","259","16,817",,"Puerto Salgar - Barranca","INVIAS-OTROS","29","0","4511","72","73","451172","451173","0","-74.024727281","6.57935507061","-74.0315462192","6.57340897142","1,010.90173148999"
"Todos","260","12,329",,,"INVIAS-OTROS","1,249","0","70NS01","5","6","70NS015","70NS016","0","-73.3555411676","8.32270306898","-73.3551380417","8.31375481438","1,010.97210689999"
"Todos","261","16,247",,,"INVIAS-OTROS","1,226","0","6515","128","129","6515128","6515129","1","-71.8747872652","6.95820264657","-71.8716170215","6.95275265826","705.97890379"
"Todos","262","3,690",,,"OTRO","0","0",,"0","0",,,"0","-75.4742733898","5.39201732564","-75.4822094652","5.40182015688","1,831.07564527999"
"Todos","263","6,236",,,"OTRO","0","0",,"0","0",,,"0","-75.2719275038","2.98845272932","-75.2805628543","2.98367166175","1,105.40234676999"
"Todos","264","192",,"Ciénaga-Santa Marta","DEPTO","118","0",,"0","0",,,"0","-74.1635344549","11.2145446067","-74.1758115588","11.2062448879","1,688.66860509"
"Todos","265","34,092","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","56","57","250556","250557","0","-76.30828309","3.81061254521","-76.3082469087","3.80657703175","450.826746071"
"Todos","266","22,418","Briceño - Tunja - Sogamoso","Duitama-Sogamoso","ANI","79","3G001","5502","47","48","550247","550248","1","-73.0356663505","5.80527645228","-73.0275503262","5.80711889568","926.937489648"
"Todos","267","34,498","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","41","42","250541","250542","1","-76.3109955848","3.68941066847","-76.3044085338","3.68412115831","951.862886602"
"Todos","268","2,039","Autopistas Conexión Norte","Alto de Dolores - Caucasia","ANI","12","4G007",,"0","0",,,"1","-74.7009460291","7.03009912526","-74.7001273642","7.02279589103","1,435.31764317"
"Todos","269","35,995","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.4524223596","3.41279011391","-76.4443552954","3.41124224927","958.139037411"
"Todos","270","33,846",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","118","119","4001118","4001119","1","-76.3161495887","3.89235272922","-76.3119660804","3.89339597092","480.892139121"
"Todos","271","40,021",,"Tumaco-Pedregal","INVIAS-OTROS","55","0","1001","59","60","100159","100160","0","-78.5798330877","1.40773884167","-78.5722589317","1.40323224217","982.133315209"
"Todos","272","15,538",,,"INVIAS-OTROS","1,229","0","45AST08","9","10","45AST089","45AST0810","1","-73.1692585373","7.08189521131","-73.1640340007","7.07488778289","1,004.39394599"
"Todos","273","9,618",,,"INVIAS-OTROS","1,261","0","4901","96","97","490196","490197","1","-73.2398583575","10.0480619576","-73.2437720836","10.0401618142","1,006.95041865999"
"Todos","274","11,452",,"Aguachica  - San Roque","INVIAS-OTROS","31","0","4515","42","43","451542","451543","1","-73.6276180559","8.97105332214","-73.624116301","8.96299108277","1,009.36425973999"
"Todos","275","12,980","IP – Antioquia – Bolívar","Caucasia-Planeta Rica","ANI","13","4G016","2513","0","1","25130","25131","1","-75.2107830412","7.99649418628","-75.2017023726","7.99540658855","1,020.80541607999"
"Todos","276","35,612","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2504A","36","37","2504A36","2504A37","1","-76.3497798606","3.42479027278","-76.3497785772","3.41555702937","1,056.589044"
"Todos","277","7,330",,,"DEPTO","1,312","0",,"0","0",,,"0","-74.2305605026","11.1737553109","-74.2275484633","11.1644699937","1,107.72946757999"
"Todos","278","11,678","Córdoba – Sucre","Montería-La Ye","ANI","89","3G006",,"0","0",,,"0","-75.8329244426","8.83347113134","-75.836157465","8.82874127486","643.160508555"
"Todos","279","33,791",,"Buga- La Victoria","DEPTO","7","0","2505","71","72","250571","250572","1","-76.2874448841","3.9249218262","-76.2926436136","3.92235958708","645.709283902"
"Todos","280","29,325",,"Valledupar - Robles","DEPTO","1,591","0",,"0","0",,,"0","-74.2670546421","4.58504369666","-74.2618533968","4.58161351433","712.042285624"
"Todos","281","27,297",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RSB","0","1","29RSB","29RSB1","0","-75.7976360146","4.81310756428","-75.7917721063","4.81113334412","719.742731098"
"Todos","282","34,947","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Yotoco - Buga","ANI","1,100","5G001","2301","10","11","230110","230111","1","-76.485046446","3.56939700157","-76.4855643863","3.5636650447","754.161313479"
"Todos","283","24,681","Briceño - Tunja - Sogamoso","Bogotá - Tunja","ANI","37","3G001","5501","73","74","550173","550174","1","-73.5912834951","5.22455351051","-73.592094419","5.21788701154","770.692469096"
"Todos","284","18,887",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0",,"0","0",,,"0","-75.413948166","6.41187770193","-75.4208755085","6.40970881269","809.134636793"
"Todos","285","33,838",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","105","106","4001105","4001106","0","-76.4021026149","3.89014222762","-76.4076612426","3.88647525567","811.867367613"
"Todos","286","28,055","Bogotá – La Vega – Villeta (BVLPV)",,"ANI","1,148","1G002","5008","143","144","5008143","5008144","0","-74.1362975471","4.73924008285","-74.1305663196","4.7327463166","966.469882858"
"Todos","287","8,578","Cartagena – Barranquilla – “Circunvalar de la Prosperidad”","Barranquilla - Cartagena","ANI","1,596","4G005","90A01","5","6","90A015","90A016","0","-75.4830252183","10.4899660671","-75.4873914177","10.48254896","970.399870309"
"Todos","288","14,643",,,"DEPTO","1,229","0","45AST08","12","13","45AST0812","45AST0813","1","-73.1625660735","7.10721155462","-73.1661170884","7.09942957643","971.55385821"
"Todos","289","15,193",,,"DEPTO","1,229","0","6602","68","69","660268","660269","1","-73.1821629178","7.07521911377","-73.1755998424","7.07181453677","973.593757075"
"Todos","290","13,017","Autopistas Conexión Norte","Alto de Dolores - Caucasia","ANI","12","4G007","2512","61","62","251261","251262","1","-75.2026948874","7.97458489345","-75.1942653331","7.97213596431","1,000.53209006999"
"Todos","291","37,815",,,"INVIAS-OTROS","1,589","0","2001","56","57","200156","200157","0","-76.6472295714","2.45705373463","-76.6529179921","2.46266606871","1,000.86043962999"
"Todos","292","19,394","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","19","20","600419","600420","1","-75.4553775058","6.30046760286","-75.4508200518","6.29300783681","1,001.91714136999"
"Todos","293","33,794",,"Buga- La Victoria","DEPTO","7","0","2505","68","69","250568","250569","1","-76.3055508531","3.91070955149","-76.3109154243","3.90348760682","1,003.04868884999"
"Todos","294","19,396","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","17","18","600417","600418","0","-75.463605368","6.31622459792","-75.459819681","6.30824693388","1,003.54769068999"
"Todos","295","33,793",,"Buga- La Victoria","DEPTO","7","0","2505","69","70","250569","250570","1","-76.3003645698","3.91808308456","-76.3055508531","3.91070955149","1,005.15944945"
"Todos","296","38,799",,"Florencia - Guayabal - Altamira","INVIAS-OTROS","1,013","0","2003A","8","9","2003A8","2003A9","0","-75.799306344","1.96320797082","-75.8011746088","1.95437250827","1,007.62541999999"
"Todos","297","36,779","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","55","56","250455","250456","0","-76.5481197289","2.89557832746","-76.5488158465","2.88732917472","1,031.50732429999"
"Todos","298","41,390","Córdoba – Sucre","Montería-La Ye","ANI","89","3G006",,"0","0",,,"0","-75.84284384","8.81865736465","-75.8472974646","8.81021228452","1,079.76430456999"
"Todos","299","2,527",,,"DEPTO","1,219","0",,"0","0",,,"0","-75.3712958899","6.42709853418","-75.3828494849","6.42190155316","1,666.96750696"
"Vehiculo","1","40,741",,"Tumaco-Pedregal","INVIAS-OTROS","55","0","1002","127","128","1002127","1002128","0","-77.4547004153","1.0541484638","-77.4530735279","1.04986782374","588.749473934"
"Vehiculo","2","17,460",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","0","1","45A07","45A071","1","-73.1241599031","6.55355476115","-73.1319589132","6.55216446729","980.655039311"
"Vehiculo","3","33,847",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","117","118","4001117","4001118","1","-76.3249879308","3.89100706801","-76.3161495887","3.89235272922","1,012.85571765999"
"Vehiculo","4","14,700","Bucaramanga- Barranca-Yondó","Bucaramanga-Barranca-Yondó","ANI","164","4G023","6602","18","19","660218","660219","0","-73.4107323066","7.10671639695","-73.4146918561","7.10757494703","958.321875545"
"Vehiculo","5","33,839",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","104","105","4001104","4001105","0","-76.4076612426","3.88647525567","-76.4163409966","3.88434781424","1,121.47400749"
"Vehiculo","6","14,421","Bucaramanga- Pamplona","Bucaramanga - Pamplona","ANI","43","4G030","6603","65","66","660365","660366","0","-72.8526000166","7.19405113057","-72.8597184555","7.19152772043","1,002.11137083"
"Vehiculo","7","21,230",,"Puerto Triunfo - Medellín","INVIAS-OTROS","124","0","6005","108","109","6005108","6005109","0","-74.7736701635","5.91360291228","-74.7722584594","5.90567383185","1,003.23956584999"
"Vehiculo","8","14,201",,"Barranca - Aguachica","INVIAS-OTROS","30","0","4513","37","38","451337","451338","0","-73.5451340268","7.40259070751","-73.5474256995","7.39385954156","1,012.92385035999"
"Vehiculo","9","30,808","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot","Girardot - Bogotá","ANI","65","4G032","4005","99","100","400599","4005100","0","-74.32627849","4.53055057506","-74.3356739645","4.52998543202","1,095.05244794"
"Vehiculo","10","39,967","Santana - Mocoa - Neiva","Mocoa-Pitalito","ANI","24","4G022","4503","48","49","450348","450349","0","-76.4613267962","1.42743996089","-76.4622068026","1.43104672323","561.818365833"
"Vehiculo","11","36,099","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.3671847593","3.39422642205","-76.3540334009","3.39573253271","1,525.01233541"
"Vehiculo","12","13,722",,"San Alberto - Bucaramanga","INVIAS-OTROS","1,232","0","45A08","87","88","45A0887","45A0888","0","-73.3763734309","7.73447480921","-73.3726278406","7.72664780018","1,008.85799761999"
"Vehiculo","13","40,813",,"Pasto-Mocoa","INVIAS-OTROS","57","0","1003","123","124","1003123","1003124","0","-76.730985957","1.07635198851","-76.7276824354","1.07448389527","506.450587762"
"Vehiculo","14","33,858","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","63","64","250563","250564","1","-76.3041123326","3.86908263784","-76.2981244647","3.86221063666","1,025.81885235999"
"Vehiculo","15","34,706","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Yotoco - Buga","ANI","1,100","5G001","2301","13","14","230113","230114","1","-76.482824887","3.59669688618","-76.4833561364","3.58774464796","1,048.26029192999"
"Vehiculo","16","22,274",,"Puerto Salgar - Barranca","INVIAS-OTROS","29","0","4510","52","53","451052","451053","0","-74.6202484513","5.62076109092","-74.6210950484","5.61189359585","996.480316176"
"Vehiculo","17","33,833",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","110","111","4001110","4001111","0","-76.3730833157","3.89686306718","-76.3812360224","3.89771096266","1,002.75210563999"
"Vehiculo","18","40,792",,"Pasto-Mocoa","INVIAS-OTROS","57","0","1003","132","133","1003132","1003133","0","-76.7077488144","1.08341503823","-76.7028149467","1.08418916546","810.064710791"
"Vehiculo","19","40,343",,"Pasto - La Unión - Mercaderes","INVIAS-OTROS","1,012","0","2502","5","6","25025","25026","1","-77.2947130255","1.23803742348","-77.28649368","1.23413064457","1,250.27243401999"
"Vehiculo","20","22,809",,"Sogamoso-El Crucero","INVIAS-OTROS","80","0","6211","4","5","62114","62115","0","-72.9313908824","5.68128786358","-72.931540476","5.6753426053","912.985663439"
"Vehiculo","21","31,914","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot","Girardot - Bogotá","ANI","65","4G032","4005","72","73","400572","400573","0","-74.382789092","4.36613754691","-74.3795919092","4.36125657925","707.473412627"
"Vehiculo","22","22,082",,"Barbosa-Tunja","INVIAS-OTROS","78","0","6209","15","16","620915","620916","0","-73.5413699508","5.84619164652","-73.5343064183","5.84444693852","984.028279465"
"Vehiculo","23","37,446","Santana - Mocoa - Neiva","Pitalito-Campoalegre","ANI","25","4G022","4505","53","54","450553","450554","0","-75.505300202","2.53513802649","-75.5118830647","2.53080033642","992.770443707"
"Vehiculo","24","41,386",,,"OTRO","0","0",,"0","0",,,"0","-75.4613877974","5.56139052048","-75.4587362849","5.55630329986","1,249.70770083"
"Vehiculo","25","41,783",,"San José del Guaviare - Granada","INVIAS-OTROS","52","0","6508","17","18","650817","650818","0","-73.2345633249","3.17010876606","-73.2262938333","3.16653651083","1,003.01641272999"
"Vehiculo","26","13,737",,"San Alberto - Bucaramanga","INVIAS-OTROS","1,232","0","45A08","72","73","45A0872","45A0873","0","-73.3193162188","7.63360677624","-73.3146853748","7.63603877277","1,011.91900932999"
"Vehiculo","27","8,427","Ruta Caribe","Cartagena-Barranquilla (Cordialidad)","ANI","117","3G008","9006","49","50","900649","900650","1","-75.1396397563","10.6090888081","-75.1482900231","10.6118740769","1,023.42227476"
"Vehiculo","28","35,100",,,"DEPTO","1,099","0","23VL01","1","2","23VL011","23VL012","0","-76.4742187195","3.55423853999","-76.4829536363","3.5513921039","1,025.92294409999"
"Vehiculo","29","7,089","Santa Marta - Paraguachón","Santa Marta-Maicao-Paraguachón","ANI","119","1G003","9008","42","43","900842","900843","0","-73.8219214729","11.2492240802","-73.8309740659","11.2483980094","1,031.67326449"
"Vehiculo","30","40,340",,"Pasto - La Unión - Mercaderes","INVIAS-OTROS","1,012","0","2502","8","9","25028","25029","0","-77.2896987847","1.25866653727","-77.2948869436","1.25343605621","1,061.22077758"
"Vehiculo","31","13,071",,"Hoyórrico - Caucasia","INVIAS-OTROS","1,220","0","2511","111","112","2511111","2511112","0","-75.341015023","7.49919121326","-75.3360470146","7.49147697045","1,067.65118114"
"Vehiculo","32","13,078",,"Hoyórrico - Caucasia","INVIAS-OTROS","1,220","0","2511","104","105","2511104","2511105","0","-75.3143180067","7.45143062487","-75.3072690419","7.44601751614","1,110.95109011999"
"Vehiculo","33","15,377",,"Hoyórrico - Caucasia","INVIAS-OTROS","1,220","0","2511","0","1","25110","25111","0","-75.4848112693","6.81484645123","-75.49027709","6.81024815854","838.881878461"
"Vehiculo","34","36,042","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.4110131108","3.40882654276","-76.4014897873","3.4055606136","1,121.27863931"
"Vehiculo","35","5,707","IP  –  Neiva – Espinal - Girardot","Neiva-Girardot","ANI","27","4G017","4507","0","1","45070","45071","0","-75.062501892","3.82889540126","-75.0633796961","3.81886235234","1,124.51493542999"
"Vehiculo","36","34,216","IP  –  Neiva – Espinal - Girardot","Neiva-Girardot","ANI","27","4G017","4506","31","32","450631","450632","1","-75.2490318654","3.21760285083","-75.2545367015","3.212283925","853.606714874"
"Vehiculo","37","8,535","Ruta del Sol 3","Bosconia - Cienaga","ANI","33","3G012","45MGB","5","6","45MGB5","45MGB6","0","-74.1661119578","10.5832709291","-74.1649792887","10.5732528687","1,142.96255530999"
"Vehiculo","38","2,705",,,"OTRO","0","0",,"0","0",,,"0","-75.6012334976","6.33094189668","-75.5971849424","6.32810049611","883.004461864"
"Vehiculo","39","2,688",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A06","76","77","45A0676","45A0677","0","-73.2962195329","6.28589719489","-73.2991481877","6.27860245925","893.692067208"
"Vehiculo","40","7,288",,,"DEPTO","1,312","0",,"0","0",,,"1","-74.2307267722","11.1758507602","-74.2259168713","11.1823293844","913.893972997"
"Vehiculo","41","38,405",,"Pasto-Popayán","INVIAS-OTROS","3","0","2503","81","82","250381","250382","0","-76.7491262891","2.26057122675","-76.7557599434","2.25790487641","950.738947345"
"Vehiculo","42","36,733",,,"INVIAS-OTROS","1,048","0","26CC03","27","28","26CC0327","26CC0328","1","-76.2735970925","2.9511893911","-76.2791371698","2.94491200321","957.172457189"
"Vehiculo","43","24,935",,"Villeta-Honda","INVIAS-OTROS","121","0","5008","17","18","500817","500818","0","-74.650329592","5.16881753017","-74.651482695","5.16069668836","957.886184122"
"Vehiculo","44","9,765","Ruta del Sol 3","Carmen de Bolívar-Bosconia","ANI","105","3G012","8003","17","18","800317","800318","0","-73.9445647403","9.9393474654","-73.9520693711","9.93505728757","965.975169682"
"Vehiculo","45","36,776","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","58","59","250458","250459","0","-76.5447810769","2.9173609146","-76.5489081059","2.91148904958","980.075709918"
"Vehiculo","46","22,106",,"Barbosa-Tunja","INVIAS-OTROS","78","0","6209","44","45","620944","620945","0","-73.3733582002","5.71101466345","-73.3706905992","5.70279692054","989.275469538"
"Vehiculo","47","31,815","Armenia -Pereira - Manizales","La Paila - Calarcá","ANI","62","1G010","4002","5","6","40025","40026","0","-76.0220349032","4.35336558833","-76.0305089801","4.35204887918","991.598406076"
"Vehiculo","48","35,055",,"San Juan de Arama-Granada","INVIAS-OTROS","71","0","65A02","81","82","65A0281","65A0282","0","-73.8415467891","3.40061299745","-73.8504132116","3.4000763058","992.361496575"
"Vehiculo","49","26,629",,"Mediacanoa-Ansermanuevo-La Virginia","INVIAS-OTROS","160","0","2302","131","132","2302131","2302132","0","-75.9387439599","4.84076918243","-75.9350166434","4.8328795799","993.160838906"
"Vehiculo","50","13,805","Autopistas al Mar 2","Santafé de Antioquía - Chigorodó","ANI","19","4G026","6202","32","33","620232","620233","0","-76.5374117984","7.43070266938","-76.5335764978","7.42282609481","993.366360026"
"Vehiculo","51","34,680",,,"OTRO","0","0","23VL02-2","4","5","23VL02-24","23VL02-25","0","-76.3960759257","3.63744795428","-76.4048990009","3.63832723451","996.121134984"
